windGenerators:	TESLA_WIND	MOHAVE_WIND	IMPRLVLY_WIND	VACA-DIX_WIND	ADELANTO_WIND
73	37.45630097	430.3726921	284.0641525	235.1457952	5279.076234
74	54.04820229	475.3044456	298.1945737	236.2511641	5007.984731
75	50.94427142	737.7922871	192.2532784	242.8833774	4318.741533
76	135.2934518	837.9526817	67.62073175	380.2409442	3959.046187
77	228.0531239	683.3011477	75.53281536	406.0503963	2577.282095
78	307.7739317	670.5865485	102.7855478	464.1216636	1371.938308
79	352.2161692	367.1354094	108.9393906	412.5027593	930.8495172
80	379.2464828	132.8326451	61.46688894	348.352242	684.3352189
81	319.894542	118.2516361	51.79656453	284.0077572	581.1057929
82	210.4475255	200.8290514	47.40096253	294.0168993	472.4432392
83	94.38189688	494.9280097	79.04929696	204.1954663	301.7337644
84	84.57018923	644.4436739	84.32401937	183.1934575	158.4146131
85	128.875953	382.1126606	81.68665816	161.0860797	164.6216038
86	72.15446573	672.4029198	146.3063263	102.071306	217.8150936
87	72.15446573	783.2015699	232.2526081	120.6152566	301.7337644
88	91.97533483	592.6882517	243.2429357	127.7475453	335.9228524
89	50.4269496	627.1918665	174.8679452	75.75741632	185.311573
90	52.49623685	604.1894567	236.9627485	59.09041067	143.9316347
91	63.87731673	350.5696506	235.3927017	41.94281557	217.8150936
92	91.97533483	496.8448772	258.9434037	58.60020462	689.7683466
93	80.94893654	336.2507204	255.8033101	56.14917438	820.1634111
94	112.832206	508.3460822	238.5327953	122.0417143	782.1315173
95	151.3371989	423.7161361	202.1877545	174.3505064	662.6027082
96	213.9686451	365.4712704	166.1752786	147.7179536	630.0039421
97	341.4422935	350.4940192	172.3843261	232.9350574	890.794071
98	396.2702195	326.7047669	159.966231	351.2119969	1992.217968
99	564.2895575	650.606464	62.34600934	441.538393	2973.346044
100	683.4669362	959.3756342	50.03832373	499.9244007	2952.840247
101	552.9056969	873.6101644	106.3020294	417.3420316	2655.17197
102	418.532029	986.9876499	247.9530761	388.306398	3373.209084
103	476.0646374	871.8272903	280.9240589	436.6991207	4790.248171
104	398.8892559	1221.28297	246.3830293	381.8540349	5519.185851
105	326.6282143	1006.444771	476.556585	299.7364091	6055.604263
106	257.9447563	1034.740158	454.7910176	315.4650609	5596.640567
107	161.1518499	1254.646443	356.2863052	288.2973895	4388.594369
108	122.4584542	1332.019438	244.8129825	351.2119969	3444.979374
109	188.1471008	1346.456639	266.7936377	365.7231274	4246.589132
110	280.8392423	1153.173651	345.2959776	385.0802165	4554.494852
111	329.3216833	668.7701772	295.0544801	375.4016719	4554.494852
112	223.3582976	390.4333557	260.5134505	275.4284926	3034.863435
113	94.38189688	277.3840074	260.5134505	144.8650381	1495.19841
114	46.78115819	294.8849221	276.2139185	93.51255963	863.6284326
115	59.73874223	141.039108	269.9337313	76.24762236	733.2333681
116	65.94660398	299.6578988	218.3312782	39.3131532	874.494688
117	44.85187739	256.7011082	159.966231	21.318669	1028.869248
118	31.34691175	317.1588135	136.3718502	14.06002578	1139.141446
119	23.62978853	132.8326451	167.4170881	9.742992863	1465.961965
120	59.22142042	96.58966417	249.5231229	24.52101159	2343.612469
121	154.5459483	100.4578734	374.9839371	52.83713112	3776.064312
122	175.2363286	189.1055331	271.5037781	86.54194938	3609.025749
123	252.5578184	218.4143289	277.7839653	178.7719819	4327.473138
124	313.1608696	150.4179226	227.0239448	237.356533	4519.568435
125	291.6131181	259.8830927	157.482612	331.1937128	3506.496765
126	256.5980218	638.6930715	82.56577857	321.1845707	2819.552567
127	366.1513007	1139.874069	50.1235443	338.3431	1926.435968
128	305.0804628	866.4786679	47.40096253	284.0077572	1933.745079
129	319.894542	788.6506838	46.73759441	372.1754904	1298.423509
130	397.5797377	907.484773	47.70500866	569.0403548	1286.171043
131	297.000056	202.0014032	38.03086612	503.2156366	1182.025079
132	206.9264058	123.6671291	31.25896635	550.9385573	852.7621772
133	183.4522746	104.3260827	25.45448082	508.1524904	447.8144134
134	248.0061354	94.26873861	23.51965232	542.7104675	304.8418633
135	133.6890771	102.778799	22.06853094	397.9849425	199.7945514
136	148.1284495	236.0182091	11.35047113	335.4833451	230.2474893
137	155.3481357	182.0714221	10.51698635	252.5504535	227.1393904
138	68.53321304	115.1570687	20.61740955	165.5075553	348.3552481
139	47.102705	288.5209531	22.06853094	133.4533762	553.9401545
140	55.08284592	719.6285739	37.06345187	71.83576793	847.3290495
141	61.29070767	763.2214854	50.91744413	51.71013296	1090.13158
142	63.35999492	657.8719493	56.19216654	31.04850003	906.3445844
143	78.36232748	636.776204	82.56577857	28.0431716	1004.364316
144	145.7218874	959.3756342	126.4373741	52.08579902	1772.944634
145	349.5227003	976.4687868	138.8554692	220.7759997	2585.936525
146	325.2814798	1065.724182	299.7646205	299.7364091	2283.031454
147	392.3416648	932.4450108	489.253166	296.8766542	3178.404013
148	391.0321466	631.0256015	566.4255413	231.8296885	3260.427201
149	427.6986564	139.8667561	619.7777786	326.9040804	4580.689666
150	410.6749197	41.40653094	539.7494226	348.352242	4938.685446
151	488.8714806	45.91390815	287.2042461	443.1514837	3598.772851
152	547.2137665	115.1570687	188.5278498	359.7912616	2559.973234
153	604.0006578	17.88114066	260.5134505	399.5980333	1396.443241
154	571.4044704	22.06414364	204.6713736	412.5027593	814.7302834
155	515.9081497	68.7385574	224.5403258	354.0717518	722.3671127
156	443.4128749	153.9349781	277.7839653	288.2973895	825.5965388
157	545.7907839	219.5866807	310.7549481	493.1572972	874.494688
158	567.1355227	231.2452323	306.0448077	509.7981084	918.5970508
159	457.8175752	211.3802179	483.8117742	406.0503963	998.2380824
160	515.9081497	106.6470083	669.700719	396.3718518	814.7302834
161	409.3654015	36.89915373	534.4141989	344.0626097	760.3990065
162	392.3416648	35.39669466	321.7452756	289.727267	738.6664958
163	436.8652839	120.5725617	262.0834973	325.474203	733.2333681
164	380.556001	368.7995484	265.2235909	263.9894731	803.864028
165	221.0108845	475.3044456	236.9627485	83.60071309	943.1019836
166	242.1376026	400.4181898	313.8950417	74.77700422	1077.879114
167	219.8371779	163.3137928	387.6805181	59.09041067	1096.257814
168	348.1759658	87.30596192	306.0448077	86.05174333	1365.812075
169	647.7881989	64.87034813	394.9357072	214.1437863	2101.288412
170	565.7125401	58.9352201	492.8807606	237.356533	2672.480831
171	459.1270934	151.5902744	600.2152916	147.7179536	2161.869426
172	291.6131181	156.2796818	520.1869356	122.0417143	1582.907744
173	235.0953632	256.7011082	469.3013959	116.3358834	1188.151312
174	179.9311549	642.5268065	380.425329	101.3580772	906.3445844
175	266.0251631	1174.889665	545.0846463	186.5095641	765.8321342
176	212.7949386	1216.347512	766.6962855	164.4021864	1053.374181
177	138.5022013	1303.376309	573.5391729	112.0565102	1322.928442
178	117.6453301	984.3579341	367.728748	130.6004608	1962.981523
179	123.2606416	1147.544747	331.1655564	179.8773508	2629.208678
180	69.05053485	1365.086422	422.1426665	107.0639081	3568.014155
181	26.84525654	1361.77446	346.8660244	99.21839057	4185.595174
182	32.95464576	1253.00616	285.6341993	179.8773508	3610.509283
183	18.5853648	896.7875282	223.2985163	117.7623411	2881.069957
184	26.52370974	1001.451087	204.6713736	99.21839057	2456.120066
185	27.16680334	1027.748244	287.2042461	67.91411954	3004.104739
186	26.84525654	1068.281074	328.0254628	31.42416608	3741.210622
187	79.91429291	993.5619393	258.9434037	61.05123486	3434.726475
188	72.67178754	1214.373329	251.0931697	88.50277358	4046.180413
189	34.88392656	1187.721856	227.0239448	47.20214032	4947.417051
190	28.77453734	985.672792	304.4747609	51.33446691	5077.693975
191	36.81320737	891.4389058	503.7635443	78.69865261	4781.516567
192	64.91196035	845.0841783	803.6554897	95.65224623	5868.197072
193	116.8431427	1038.267108	1058.94708	127.0343164	6621.64017
194	117.6453301	1039.581965	1139.339026	114.9094257	6080.591889
195	95.98627159	952.8013448	1184.998636	138.4459783	6312.819811
196	87.6741201	880.741661	1187.876864	209.7223108	6580.422929
197	61.29070767	1001.451087	1189.811844	240.6726396	6559.814309
198	42.92259658	705.0976034	1156.119388	169.9290308	6593.303317
199	60.25606404	1005.39566	1077.73034	189.8256708	6604.776288
200	103.2059578	750.5068863	1075.080346	261.1297182	6668.023067
201	95.98627159	969.8944973	1004.497308	213.0384174	6683.466031
202	81.46625835	804.0780732	901.2567898	203.0900975	6637.096635
203	49.39230598	380.4485216	908.2283112	198.6686219	6452.791555
204	40.67176898	219.5866807	774.2740641	183.1934575	6199.939373
205	24.27288213	139.8667561	769.727397	132.7401474	6616.488015
206	66.9812476	97.36330603	858.0333569	221.8813685	6281.213289
207	71.63714392	144.5561635	771.2429527	230.7243197	5519.185851
208	57.15213317	110.5152176	806.4440982	203.0900975	4659.274105
209	48.35766235	213.7249215	658.9027527	185.4041953	2577.282095
210	27.80989694	97.36330603	505.5773416	72.81618003	1524.434855
211	42.60104978	100.4578734	585.9880283	60.56102881	1699.853522
212	47.4242518	97.36330603	628.6698182	45.32381006	1255.539877
213	59.22142042	106.6470083	452.9772203	43.82114584	901.6603264
214	45.81651779	77.2486178	320.1752288	32.17549819	722.3671127
215	20.09989098	126.7616965	200.945945	20.46471097	494.1757499
216	34.88392656	112.0625013	133.8882312	41.19148347	220.9231925
217	58.7040986	47.41636722	85.20313977	76.24762236	61.17175811
218	82.50090198	52.42456413	97.51082538	61.05123486	57.03376428
219	103.2059578	130.4879415	65.86249095	87.52236148	98.41370257
220	123.2606416	360.4788533	49.63983717	134.1666051	85.99972108
221	133.6890771	283.7479764	63.22512974	171.0343997	100.4826995
222	182.278568	204.3461069	104.5437886	230.7243197	160.48361
223	179.9311549	130.4879415	74.65369496	227.408213	174.9665884
224	104.8103325	445.3499433	80.80753776	237.356533	304.8418633
225	70.08517848	1009.340234	84.32401937	197.563253	311.0580611
226	55.08284592	1278.746132	91.35698258	186.5095641	276.868973
227	69.56785667	1334.617621	93.11522338	201.9847286	426.057721
228	87.15679829	1278.7038	98.38994578	241.7780085	635.4370698
229	35.52702016	1273.286138	95.75258458	165.5075553	738.6664958
230	19.72125943	604.1894567	97.51082538	94.22578849	1255.539877
231	30.06072455	248.746147	133.8882312	107.777137	1322.928442
232	38.09939457	263.0650772	111.5767518	107.777137	1237.161177
233	31.02536495	447.0140823	91.35698258	100.6448483	896.2271987
234	15.93494398	598.4388542	78.17017656	47.20214032	1365.812075
235	17.07083861	757.7723715	46.52184213	34.80516056	1699.853522
236	14.98836511	916.3991436	71.13721335	33.30249635	1612.144188
237	17.07083861	1151.380086	77.29105616	35.18082661	2343.612469
238	14.60973357	1302.793377	87.84050097	25.37496962	3662.789819
239	12.90589161	1332.839917	136.3718502	18.54330542	5038.966617
240	14.23110202	1334.450778	214.6058497	17.9028369	5743.258944
241	30.38227135	1252.168848	265.2235909	37.43482293	6631.94448
242	81.46625835	1016.428108	505.5773416	114.9094257	6642.25586
243	91.17314747	1182.170889	509.2049361	227.408213	6609.461234
244	157.6307302	1032.540724	427.5840584	263.9894731	6840.229457
245	213.9686451	1073.000349	382.2391263	271.1388603	6854.222098
246	157.6307302	1033.392117	425.7702611	271.1388603	6828.348157
247	146.5240748	808.9478389	306.0448077	249.6906987	6742.982211
248	208.1001123	637.166304	271.5037781	338.3431	6647.400945
249	206.9264058	775.0811609	178.5933737	322.6144481	6693.770341
250	112.0300186	637.166304	116.8514742	215.2491552	6709.226806
251	112.832206	862.4481757	108.0602702	256.8400859	6768.749418
252	67.49856942	837.8152154	108.0602702	209.7223108	6872.90303
253	72.67178754	950.8725612	81.68665816	139.1592072	6826.862995
254	77.84500566	1056.361455	63.22512974	125.6078587	6780.82296
255	85.08751104	1127.422148	76.41193576	159.9807108	6618.831128
256	75.2583966	1344.800658	101.027307	135.5930628	6181.878503
257	83.01822379	1284.206127	79.92841736	130.6004608	5046.712088
258	95.18408423	837.9526817	83.44489897	75.75741632	3723.783777
259	89.22608554	968.5796394	60.58776854	53.69814413	3414.220678
260	34.24083296	993.5619393	64.10425015	19.82424245	2603.245387
261	20.09989098	916.3991436	89.59874177	11.71164121	2577.282095
262	11.5806812	663.3210632	93.99434378	9.864148838	1948.363301
263	15.17768088	721.4449452	96.63170498	16.40841035	1495.19841
264	29.09608415	586.9376492	103.6646682	50.95880086	1721.780856
265	72.67178754	927.0963884	176.1097547	118.47557	2274.377024
266	120.0518922	629.108734	279.3540121	161.0860797	4362.399556
267	83.5355456	299.6578988	177.3515642	168.8236619	5131.912275
268	194.0156336	20.34173065	212.1222306	339.7729774	5649.555348
269	209.2738189	3.435137707	291.9143865	355.5016292	5162.894161
270	263.3316942	5.332131731	427.5840584	388.306398	4246.589132
271	251.211084	28.38521899	416.7012747	362.4969459	3127.139521
272	199.8841664	151.5902744	227.0239448	372.1754904	1816.799301
273	248.0061354	274.2020229	156.2408024	352.6418744	1641.380633
274	383.1750374	665.1374345	108.0602702	504.8612545	1120.762746
275	449.9604659	1013.284808	111.5767518	668.7830759	847.3290495
276	460.4366116	965.9499237	167.4170881	650.3455169	684.3352189
277	325.2814798	1063.167289	148.7899453	489.9311157	391.8686329
278	217.4897648	1308.039764	101.027307	436.6991207	227.1393904
279	157.6307302	1360.11848	73.77457456	441.538393	154.2766193
280	122.4584542	1334.549247	50.1235443	407.6634871	189.4495668
281	139.3043886	1272.428538	48.18871579	331.1937128	123.2416655
282	178.7574483	1122.762681	60.58776854	467.3478451	199.7945514
283	360.9132279	1018.091997	78.17017656	710.6866191	505.0420053
284	392.3416648	1033.675915	80.80753776	668.7830759	1053.374181
285	476.0646374	1017.94728	48.28008293	631.9079579	1714.471744
286	513.0621845	887.9934678	63.22512974	582.2052984	2317.649177
287	540.0988536	1035.307754	82.56577857	660.4023673	2611.899817
288	715.9021518	1358.876494	106.3020294	782.9417021	3075.875028
289	893.4477612	1338.176735	140.0972787	1074.813636	3741.210622
290	694.8192617	1332.224558	186.0442308	999.852932	2881.069957
291	592.6483323	1331.540826	103.6646682	930.9512534	4571.958061
292	676.979893	1115.77348	99.26906618	1009.605145	4825.174589
293	587.78305	1102.95036	84.32401937	999.1027618	4229.162287
294	476.0646374	1148.389751	85.20313977	950.6765263	3034.863435
295	380.556001	1267.034422	76.41193576	924.3761625	1794.871967
296	364.8417825	1284.979063	88.71962137	887.1173137	1707.162633
297	288.9196491	1004.080802	101.9064274	902.4591926	943.1019836
298	155.2833171	632.942469	111.5767518	836.0284459	461.5769838
299	105.6125198	759.5887428	79.92841736	811.6372393	286.1932698
300	132.0847024	812.9924439	53.55480533	732.4764616	217.8150936
301	174.0626221	656.055578	39.4819875	801.5938012	135.655647
302	165.8466761	415.395441	35.12862336	784.3764789	50.82677353
303	150.5350115	263.0650772	44.8027659	712.3627609	43.49487912
304	140.106576	166.8308483	34.64491623	580.5596805	30.91041569
305	80.43161473	76.47497595	21.58482381	388.306398	31.65067825
306	86.12215466	40.90571125	19.6499953	301.1662865	36.83251613
307	168.1940893	84.98503635	41.90052314	251.1205761	79.79273034
308	255.2512874	186.7608294	50.03832373	326.9040804	141.8626378
309	239.7901895	89.62688748	47.22130153	318.3248158	148.0696285
310	137.7000139	78.79590151	44.8027659	190.9310397	112.896681
311	167.0203827	71.83312482	55.31304614	165.5075553	100.4826995
312	231.5742436	106.6470083	103.6646682	285.4376347	148.0696285
313	194.0156336	120.5725617	214.6058497	259.6998407	133.5866501
314	148.1284495	350.4940192	480.1841796	196.4578841	450.9225123
315	108.8212692	288.5209531	553.9766859	139.1592072	1090.13158
316	131.2825151	131.6602933	334.30565	156.6646042	1316.802209
317	186.9733942	70.28584111	214.6058497	185.4041953	1365.812075
318	302.3869938	50.92210506	204.6713736	269.7089828	1120.762746
319	282.1859768	76.47497595	193.4950879	217.459893	1145.267679
320	270.0653665	259.8830927	184.8024213	175.4558753	1169.772612
321	242.1376026	149.2455708	240.1028421	171.0343997	1200.403778
322	201.057873	67.19127369	449.3496258	110.6300525	1304.549743
323	333.3618867	105.8733664	600.2152916	129.174003	2222.45044
324	511.639202	91.94781305	692.4340549	218.5652619	2911.828653
325	584.5395284	46.91554753	635.7834498	278.2882475	4606.884479
326	466.9842026	76.47497595	400.3770991	198.6686219	4659.274105
327	374.0084099	105.8733664	148.7899453	144.8650381	2620.554248
328	329.3216833	155.1073299	75.53281536	88.50277358	973.7331496
329	309.1206662	115.1570687	43.35164452	51.71013296	279.9770719
330	301.0402594	407.0747459	51.79656453	30.67283397	295.5175665
331	317.201073	473.6403066	138.8554692	28.0431716	570.2395375
332	225.7057107	430.3726921	279.3540121	24.30752209	1182.025079
333	271.412101	478.6327237	285.6341993	29.92150187	1531.743966
334	256.5980218	433.7009702	223.2985163	25.80194863	1126.88898
335	323.9347454	548.6002994	205.9131831	40.44015136	1582.907744
336	380.556001	640.609939	209.6386116	63.01205906	1809.490189
337	584.2113137	925.3135143	166.1752786	199.7739908	1765.635522
338	569.9814879	964.6350658	186.0442308	304.0260414	1919.126857
339	628.3270695	965.9499237	108.9393906	372.1754904	2438.811205
340	646.1664382	1059.33195	70.25809295	409.2765778	2809.299668
341	581.3653485	986.9876499	105.422909	501.5700186	2963.093145
342	310.4674007	937.7936332	79.04929696	284.0077572	2891.322856
343	147.3262621	1201.541138	81.68665816	173.2451375	2326.303607
344	162.3255565	1159.0962	55.31304614	148.4311825	1322.928442
345	154.5459483	944.9121975	82.56577857	104.2109926	924.723284
346	96.78845894	533.2653595	148.7899453	74.77700422	885.3609433
347	124.0628289	321.9317902	177.3515642	83.11050704	553.9401545
348	42.92259658	611.8569266	177.3515642	36.68349083	379.4362373
349	23.62978853	460.3271945	187.2860403	25.58845912	220.9231925
350	40.02867538	652.4228353	195.9787069	54.67855623	217.8150936
351	42.27950298	537.0990945	152.5153739	63.01205906	367.0038416
352	27.16680334	475.3044456	157.482612	35.55649267	357.6795449
353	38.09939457	339.4327049	197.2205165	78.20844656	292.4094676
354	46.13806459	315.5678212	156.2408024	59.58061672	413.6253253
355	52.49623685	363.8071314	94.87346418	81.14968285	575.6726652
356	29.09608415	829.0383111	126.4373741	45.32381006	1065.626648
357	36.81320737	981.7282183	212.1222306	43.06981373	2083.979551
358	40.02867538	841.51843	213.3640402	39.68881925	3424.473577
359	40.35022218	775.9360846	199.7041355	35.93215872	4020.040145
360	105.6125198	861.1300455	219.5730877	70.85535583	4406.057578
361	197.5367533	907.484773	357.856352	126.3210875	5930.666136
362	432.9367292	1141.152515	467.4875986	301.1662865	5974.39448
363	487.448498	1084.900877	494.6945579	318.3248158	6521.173146
364	419.8415472	823.6896887	240.1028421	336.9132225	6647.400945
365	406.7463651	483.6251407	172.3843261	355.5016292	6407.63938
366	237.4427764	285.3389686	112.4558722	309.7455511	5674.542974
367	263.3316942	280.5659919	254.2332633	348.352242	5565.658681
368	317.201073	253.5191237	328.0254628	389.9194887	5503.694908
369	251.211084	336.2507204	416.7012747	341.2028548	5488.203965
370	206.9264058	288.5209531	438.4668421	375.4016719	4772.784963
371	195.1893402	231.2452323	276.2139185	457.6693005	4991.075073
372	191.6682205	171.5202556	244.8129825	451.2169375	5240.348877
373	310.4674007	124.4407709	187.2860403	473.8002081	5699.530599
374	311.8141351	54.42784289	184.8024213	431.8598484	6421.185032
375	381.8655192	29.38685837	207.1549926	541.0648495	6782.308122
376	385.7940738	41.90735063	205.9131831	552.5841752	6719.557479
377	384.4845556	12.95996069	164.933469	433.4729392	6348.941552
378	387.103592	15.66660967	179.8351832	412.5027593	6105.579514
379	319.894542	16.89690467	195.9787069	475.4132989	5426.240193
380	229.2268304	22.31020264	307.6148545	367.3362181	5403.003779
381	217.4897648	21.81808464	197.2205165	334.0534676	5100.930389
382	307.7739317	35.39669466	182.3188023	314.0351835	4668.00571
383	393.651183	78.02225966	142.5808978	401.211124	4606.884479
384	507.3702542	258.2921005	192.2532784	422.1813039	4598.152874
385	584.5395284	125.7985341	291.9143865	499.9244007	5294.567177
386	417.2225108	189.1055331	342.155884	339.7729774	5341.040006
387	429.0081746	317.1588135	462.0462068	375.4016719	6181.878503
388	388.4131102	318.7498057	467.4875986	380.2409442	6335.395899
389	402.8178105	443.6858043	532.6357909	402.8242148	6521.173146
390	158.8044368	540.9328295	743.9629496	301.1662865	6546.933921
391	136.0956392	263.0650772	666.6696075	200.8793597	6503.140603
392	116.0409554	99.68423159	409.4460855	174.3505064	6294.758941
393	73.70643116	65.64398998	304.4747609	134.1666051	6353.456769
394	35.20547336	403.7464678	279.3540121	90.46359777	6353.456769
395	28.13144374	973.839071	268.3636845	73.30638607	6249.606766
396	11.20204965	1046.156255	307.6148545	26.16484133	6018.122825
397	8.930260379	1314.743481	293.4844333	34.42949451	4842.637798
398	11.01273388	1241.306173	251.0931697	46.82647427	4414.789182
399	10.06615502	1043.526539	171.1425166	56.14917438	3557.761257
400	5.492700056	884.3074092	161.2080405	47.57780638	2637.863109
401	3.25508837	846.8670524	101.027307	25.78917528	2222.45044
402	1.149100901	770.4869707	79.04929696	19.39726344	3209.162709
403	3.518336804	786.8343125	79.04929696	20.67820048	3475.738069
404	4.308082105	619.5243966	146.3063263	18.54330542	3588.519952
405	4.900391081	483.6251407	249.5231229	10.85768319	3537.25546
406	5.690136382	453.6706384	271.5037781	10.00372516	3609.025749
407	12.90589161	119.7989198	434.8392475	18.97028443	3301.438795
408	17.07083861	113.609785	589.5448441	41.56714952	3636.649551
409	40.67176898	173.8649592	787.9140657	88.50277358	4947.417051
410	19.15331212	393.7616337	703.042945	37.81048899	4816.442985
411	22.34360133	341.0236971	653.5675289	44.19681189	4921.222237
412	68.01589123	142.2114598	666.6696075	83.60071309	5007.984731
413	64.39463854	110.5152176	478.3703823	93.40483406	4168.168329
414	85.08751104	357.1505753	577.0959887	179.8773508	4176.881751
415	59.22142042	611.8569266	454.7910176	136.3062917	2655.17197
416	36.49166057	832.6040593	351.5761648	104.2109926	1546.362188
417	29.41763095	1284.986126	321.7452756	102.071306	1028.869248
418	34.24083296	1338.59073	354.7162584	117.7623411	782.1315173
419	42.92259658	1251.446162	454.7910176	109.9168236	771.2652619
420	57.15213317	1242.866171	469.3013959	126.3210875	858.1953049
421	69.56785667	1133.481837	339.0157904	158.875342	1059.500414
422	124.8650163	642.5268065	295.0544801	199.7739908	1335.180909
423	179.9311549	290.1119453	274.6438717	294.0168993	2213.79601
424	183.4522746	248.746147	266.7936377	332.6235902	2153.214995
425	95.18408423	121.3462035	115.0932334	282.5778798	2248.413732
426	37.77784777	213.7249215	143.8227073	150.5708691	3959.046187
427	28.45299054	211.3802179	97.51082538	92.91462801	3465.485171
428	28.45299054	202.0014032	93.99434378	66.4435014	3291.185897
429	29.41763095	199.6566995	137.6136597	55.65896833	3537.25546
430	19.34262789	196.1396441	148.7899453	68.89453164	3723.783777
431	28.13144374	126.7616965	158.7244215	149.8576402	3924.192496
432	61.80802948	166.8308483	150.0317549	332.6235902	4877.564215
433	110.4256439	110.5152176	109.818511	457.6693005	5449.476608
434	62.32535129	88.07960377	105.422909	375.4016719	4589.42127
435	74.74107479	143.3838116	140.0972787	459.2823913	4327.473138
436	152.1393862	156.2796818	203.429564	485.0918434	3941.619342
437	225.7057107	341.0236971	290.3443397	401.211124	4606.884479
